asset_id,department,section_from,section_to,km_start,km_end,line,rail_type,rail_age_years,cumulative_gmt,tgi_unevenness,tgi_twist,tgi_gauge,tgi_alignment,tgi_composite,tgi_category,usfd_status,usfd_defect_count,rail_temperature_c,ambient_temperature_c,destressing_temp_c,thermal_buckling_risk,maintenance_permitted_temp,rainfall_mm_7day,ballast_condition,max_speed_kmph,route_class,machine_required,days_since_last_maintenance,speed_restriction_active,tsr_speed_kmph,ground_truth_failure,ground_truth_rul_days
TRK-0191,ENGINEERING_TRACK,ETW,PHD,336.66,338.24,UP,52kg 72UTS,24,521.8,55.6,45.7,60.9,35.3,42.96,POOR,CLEAR,0,41.1,25.7,40.0,SAFE_RANGE,True,34.8,FOULED,160,A,TAMPING,317,True,75,1,29
TRK-0192,ENGINEERING_TRACK,FZD,ETW,264.13,264.76,UP,60kg 90UTS,6,207.8,82.1,80.9,69.1,68.3,72.4,AVERAGE,OBS,1,47.9,30.4,40.0,SAFE_RANGE,True,1.2,GOOD,160,A,MANUAL,201,False,0,0,277
TRK-0193,ENGINEERING_TRACK,KRJ,ALJN,104.0,104.9,DN,60kg 90UTS,10,266.5,68.0,83.4,68.5,69.6,70.55,AVERAGE,CLEAR,0,45.0,32.9,40.0,SAFE_RANGE,True,64.7,GOOD,130,A,TAMPING,125,False,0,0,343
TRK-0194,ENGINEERING_TRACK,NDLS,GZB,16.03,17.23,UP,60kg 90UTS,13,373.4,67.2,73.9,61.9,46.5,54.92,AVERAGE,CLEAR,0,59.1,42.0,40.0,MODERATE_HEAT_EXPANSION,True,138.6,SATURATED,130,A,BCM,358,True,30,1,29
TRK-0195,ENGINEERING_TRACK,ALJN,TDL,159.3,160.13,UP,60kg 90UTS,16,289.0,54.7,48.2,76.3,90.7,77.81000000000002,AVERAGE,OBS,1,52.2,37.4,40.0,SAFE_RANGE,True,74.9,GOOD,160,A,NONE,286,False,0,0,262
TRK-0196,ENGINEERING_TRACK,ETW,PHD,342.65,344.35,UP,60kg 90UTS,25,498.7,52.6,55.4,68.3,48.2,51.81,AVERAGE,IMR,5,51.4,40.7,40.0,SAFE_RANGE,True,80.4,FOULED,160,A,TAMPING,190,True,30,1,18
TRK-0197,ENGINEERING_TRACK,GZB,DER,25.68,27.0,UP,60kg 90UTS,19,488.9,50.7,49.5,65.8,42.8,47.349999999999994,POOR,OBS,2,40.7,26.5,40.0,SAFE_RANGE,True,20.9,FOULED,130,A,TAMPING,110,False,0,1,27
TRK-0198,ENGINEERING_TRACK,ETW,PHD,306.0,307.27,UP,60kg 90UTS,15,264.6,67.1,79.4,85.7,73.1,73.78999999999999,AVERAGE,CLEAR,0,43.3,28.8,40.0,SAFE_RANGE,True,100.6,SATURATED,160,A,TAMPING,349,True,60,0,251
TRK-0199,ENGINEERING_TRACK,NDLS,GZB,9.5,11.22,UP,60kg 90UTS,19,312.8,58.1,66.3,72.2,69.4,67.11,AVERAGE,IMR,4,37.5,27.0,40.0,SAFE_RANGE,True,178.9,FOULED,130,A,CSM,40,True,75,0,200
TRK-0200,ENGINEERING_TRACK,NDLS,GZB,6.89,7.66,UP,60kg 90UTS,25,695.8,35.6,48.6,45.3,50.0,46.510000000000005,POOR,OBS,4,44.8,27.7,40.0,SAFE_RANGE,True,80.7,FOULED,130,A,CSM,198,False,0,1,15
TRK-0201,ENGINEERING_TRACK,FZD,ETW,231.94,233.89,UP,60kg 90UTS,21,676.3,42.9,64.9,56.2,40.6,45.05,POOR,IMR,1,36.9,22.6,40.0,SAFE_RANGE,True,95.2,GOOD,160,A,CSM,119,True,30,1,2
TRK-0202,ENGINEERING_TRACK,NDLS,GZB,23.48,24.67,DN,60kg 90UTS,18,406.5,51.8,59.2,63.2,59.2,58.120000000000005,AVERAGE,CLEAR,0,37.7,24.0,40.0,SAFE_RANGE,True,27.9,FOULED,130,A,MANUAL,101,False,0,0,284
TRK-0203,ENGINEERING_TRACK,GZB,DER,25.35,26.84,UP,60kg 90UTS,8,153.0,84.3,63.5,60.6,84.6,80.03,GOOD,CLEAR,0,30.9,20.6,40.0,SAFE_RANGE,True,107.6,SATURATED,130,A,NONE,29,True,45,0,307
TRK-0204,ENGINEERING_TRACK,NDLS,GZB,9.65,10.5,UP,60kg 90UTS,25,806.9,39.9,38.3,64.7,40.8,42.760000000000005,POOR,OBS,1,39.5,21.6,40.0,SAFE_RANGE,True,42.1,FOULED,130,A,CSM,299,True,60,1,12
TRK-0205,ENGINEERING_TRACK,TDL,FZD,212.79,214.6,UP,60kg 90UTS,14,294.1,61.5,69.2,79.7,57.4,61.629999999999995,AVERAGE,CLEAR,0,37.2,19.6,40.0,SAFE_RANGE,True,158.3,SATURATED,160,A,TAMPING,94,True,75,0,233
TRK-0206,ENGINEERING_TRACK,PHD,CNB,397.64,399.6,DN,60kg 90UTS,17,363.4,50.8,64.7,53.1,81.2,70.66,AVERAGE,CLEAR,0,40.0,28.8,40.0,SAFE_RANGE,True,67.8,GOOD,130,A,TAMPING,280,False,0,0,316
TRK-0207,ENGINEERING_TRACK,ETW,PHD,314.25,315.09,UP,60kg 90UTS,15,499.4,47.3,47.5,59.5,68.2,61.080000000000005,AVERAGE,OBS,5,42.0,28.7,40.0,SAFE_RANGE,True,95.4,GOOD,160,A,TAMPING,203,False,0,0,213
TRK-0208,ENGINEERING_TRACK,KRJ,ALJN,94.98,95.98,UP,60kg 90UTS,15,479.1,46.4,68.1,57.2,70.7,64.22999999999999,AVERAGE,CLEAR,0,36.2,20.4,40.0,SAFE_RANGE,True,34.3,FOULED,130,A,TAMPING,142,False,0,0,277
TRK-0209,ENGINEERING_TRACK,FZD,ETW,275.85,277.25,UP,52kg 72UTS,7,217.7,92.1,68.2,83.2,73.8,77.83999999999999,AVERAGE,CLEAR,0,48.7,33.3,40.0,SAFE_RANGE,True,39.1,GOOD,160,A,NONE,111,False,0,0,345
TRK-0210,ENGINEERING_TRACK,TDL,FZD,213.85,215.71,UP,60kg 90UTS,7,239.7,69.3,65.3,79.7,62.4,65.8,AVERAGE,CLEAR,0,39.1,21.1,40.0,SAFE_RANGE,True,86.2,GOOD,160,A,TAMPING,129,False,0,0,342
TRK-0211,ENGINEERING_TRACK,KRJ,ALJN,101.64,102.5,DN,60kg 90UTS,25,516.5,52.9,50.7,53.5,62.8,58.67999999999999,AVERAGE,CLEAR,0,45.3,30.1,40.0,SAFE_RANGE,True,55.5,GOOD,130,A,MANUAL,189,False,0,0,268
TRK-0212,ENGINEERING_TRACK,PHD,CNB,429.39,430.59,DN,60kg 90UTS,25,794.9,40.5,45.6,57.3,36.9,40.529999999999994,POOR,IMR,2,40.9,27.6,40.0,SAFE_RANGE,True,101.3,FOULED,130,A,CSM,118,True,45,1,2
TRK-0213,ENGINEERING_TRACK,NDLS,GZB,6.26,8.16,DN,60kg 90UTS,10,180.5,79.0,89.7,69.5,68.3,72.7,AVERAGE,CLEAR,0,39.6,26.6,40.0,SAFE_RANGE,True,150.0,SATURATED,130,A,MANUAL,260,True,60,0,267
TRK-0214,ENGINEERING_TRACK,ALJN,TDL,189.78,191.01,DN,60kg 90UTS,15,275.5,60.8,70.9,85.6,84.7,78.63000000000001,AVERAGE,CLEAR,0,50.1,38.7,40.0,SAFE_RANGE,True,129.7,SATURATED,160,A,NONE,255,True,45,0,267
TRK-0215,ENGINEERING_TRACK,PHD,CNB,438.21,440.15,UP,60kg 90UTS,3,101.7,74.6,73.2,75.7,59.2,65.33,AVERAGE,CLEAR,0,51.5,35.4,40.0,SAFE_RANGE,True,74.2,GOOD,130,A,TAMPING,327,False,0,0,307
TRK-0216,ENGINEERING_TRACK,KRJ,ALJN,86.19,86.92,UP,52kg 72UTS,17,410.0,52.8,58.7,67.8,55.7,56.63000000000001,AVERAGE,CLEAR,0,34.7,19.6,40.0,SAFE_RANGE,True,168.1,FOULED,130,A,MANUAL,252,False,0,0,257
TRK-0217,ENGINEERING_TRACK,ETW,PHD,301.87,303.17,DN,52kg 72UTS,1,15.3,92.4,78.9,98.8,83.5,86.35,GOOD,CLEAR,0,51.1,36.8,40.0,SAFE_RANGE,True,51.6,GOOD,160,A,NONE,262,False,0,0,319
TRK-0218,ENGINEERING_TRACK,FZD,ETW,285.66,287.52,UP,60kg 90UTS,4,102.0,67.8,86.6,86.7,79.2,78.41,AVERAGE,OBS,1,39.3,24.3,40.0,SAFE_RANGE,True,45.4,GOOD,160,A,NONE,186,False,0,0,279
TRK-0219,ENGINEERING_TRACK,ALJN,TDL,192.21,192.83,DN,60kg 90UTS,15,394.5,57.8,62.2,73.5,64.2,63.65,AVERAGE,CLEAR,0,55.5,43.7,40.0,MODERATE_HEAT_EXPANSION,True,123.1,SATURATED,160,A,MANUAL,46,True,30,0,241
TRK-0220,ENGINEERING_TRACK,GZB,DER,29.46,30.53,DN,60kg 90UTS,2,55.5,100.0,95.2,71.6,82.9,86.42,GOOD,CLEAR,0,47.0,36.3,40.0,SAFE_RANGE,True,152.2,SATURATED,130,A,NONE,335,True,60,0,253
TRK-0221,ENGINEERING_TRACK,GZB,DER,34.84,36.72,UP,52kg 72UTS,7,231.2,82.5,80.1,75.4,57.6,66.61,AVERAGE,CLEAR,0,50.5,36.0,40.0,SAFE_RANGE,True,48.8,GOOD,130,A,TAMPING,43,False,0,0,357
TRK-0222,ENGINEERING_TRACK,ALJN,TDL,200.25,201.6,UP,60kg 90UTS,6,201.5,84.4,71.0,80.3,57.9,66.75,AVERAGE,CLEAR,0,43.9,26.2,40.0,SAFE_RANGE,True,105.7,SATURATED,160,A,TAMPING,208,True,30,0,276
TRK-0223,ENGINEERING_TRACK,ALJN,TDL,143.51,144.37,DN,60kg 90UTS,22,724.5,47.8,64.5,43.4,32.9,40.089999999999996,POOR,CLEAR,0,42.6,26.6,40.0,SAFE_RANGE,True,25.2,GOOD,160,A,TAMPING,357,True,30,1,18
TRK-0224,ENGINEERING_TRACK,PHD,CNB,418.13,419.15,UP,52kg 72UTS,14,275.0,58.5,49.6,78.7,70.1,66.59,AVERAGE,CLEAR,0,34.8,20.0,40.0,SAFE_RANGE,True,110.5,FOULED,130,A,TAMPING,309,False,0,0,310
TRK-0225,ENGINEERING_TRACK,FZD,ETW,297.7,298.69,DN,60kg 90UTS,15,372.2,71.9,58.7,69.7,51.6,58.17999999999999,AVERAGE,CLEAR,0,44.8,27.3,40.0,SAFE_RANGE,True,77.7,GOOD,160,A,TAMPING,353,False,0,0,240
TRK-0226,ENGINEERING_TRACK,FZD,ETW,232.34,233.77,UP,60kg 90UTS,23,378.8,75.2,84.1,84.4,71.6,74.85,AVERAGE,OBS,3,37.7,22.0,40.0,SAFE_RANGE,True,114.1,SATURATED,160,A,TAMPING,204,True,60,0,224
TRK-0227,ENGINEERING_TRACK,TDL,FZD,210.7,211.21,DN,60kg 90UTS,15,333.0,54.6,66.9,69.2,58.2,59.45,AVERAGE,CLEAR,0,36.1,25.0,40.0,SAFE_RANGE,True,33.7,GOOD,160,A,MANUAL,234,False,0,0,261
TRK-0228,ENGINEERING_TRACK,PHD,CNB,402.49,403.6,UP,60kg 90UTS,3,66.2,52.9,91.8,82.7,72.5,71.53,AVERAGE,CLEAR,0,35.2,20.4,40.0,SAFE_RANGE,True,58.4,GOOD,130,A,TAMPING,202,False,0,0,329
TRK-0229,ENGINEERING_TRACK,NDLS,GZB,7.0,8.08,UP,60kg 90UTS,24,792.5,60.1,56.3,46.8,62.5,59.83,AVERAGE,OBS,2,44.3,32.9,40.0,SAFE_RANGE,True,68.5,FOULED,130,A,TAMPING,76,False,0,1,26
TRK-0230,ENGINEERING_TRACK,ALJN,TDL,154.19,155.43,UP,60kg 90UTS,6,142.2,71.8,89.9,96.8,91.5,87.92999999999999,GOOD,CLEAR,0,42.8,28.9,40.0,SAFE_RANGE,True,13.8,GOOD,160,A,NONE,133,False,0,0,341
TRK-0231,ENGINEERING_TRACK,KRJ,ALJN,116.88,118.12,UP,60kg 90UTS,15,257.1,69.3,54.0,77.6,66.5,66.92,AVERAGE,CLEAR,0,43.5,25.9,40.0,SAFE_RANGE,True,59.8,GOOD,130,A,TAMPING,322,False,0,0,308
TRK-0232,ENGINEERING_TRACK,FZD,ETW,285.5,286.49,DN,52kg 72UTS,14,438.3,52.1,64.3,62.9,69.2,64.66,AVERAGE,CLEAR,0,58.1,40.3,40.0,MODERATE_HEAT_EXPANSION,True,24.5,GOOD,160,A,TAMPING,169,False,0,0,272
TRK-0233,ENGINEERING_TRACK,KRJ,ALJN,105.51,106.28,DN,60kg 90UTS,11,229.1,41.0,71.9,83.8,77.7,70.39000000000001,AVERAGE,CLEAR,0,50.0,36.1,40.0,SAFE_RANGE,True,103.7,SATURATED,130,A,TAMPING,129,True,60,0,289
TRK-0234,ENGINEERING_TRACK,FZD,ETW,246.74,248.42,DN,60kg 90UTS,4,134.6,79.6,80.7,74.3,67.7,72.04,AVERAGE,CLEAR,0,41.2,23.2,40.0,SAFE_RANGE,True,32.4,GOOD,160,A,MANUAL,286,False,0,0,314
TRK-0235,ENGINEERING_TRACK,NDLS,GZB,22.87,24.06,UP,60kg 90UTS,15,464.3,63.2,50.6,74.9,50.8,55.669999999999995,AVERAGE,CLEAR,0,50.2,39.6,40.0,SAFE_RANGE,True,152.6,FOULED,130,A,TAMPING,214,False,0,0,264
TRK-0236,ENGINEERING_TRACK,ETW,PHD,308.65,309.6,DN,60kg 90UTS,22,397.8,34.2,71.6,72.7,55.3,54.45,AVERAGE,CLEAR,0,42.0,29.0,40.0,SAFE_RANGE,True,80.8,GOOD,160,A,TAMPING,311,False,0,0,247
TRK-0237,ENGINEERING_TRACK,ETW,PHD,333.02,334.32,DN,52kg 72UTS,18,283.2,73.1,71.0,72.6,60.1,65.03999999999999,AVERAGE,CLEAR,0,58.8,43.2,40.0,MODERATE_HEAT_EXPANSION,True,146.2,SATURATED,160,A,MANUAL,309,True,30,0,258
TRK-0238,ENGINEERING_TRACK,GZB,DER,33.46,34.95,DN,60kg 90UTS,6,167.6,62.7,83.1,69.6,98.4,86.85000000000001,GOOD,OBS,1,37.1,19.2,40.0,SAFE_RANGE,True,121.9,SATURATED,130,A,NONE,209,True,60,0,223
TRK-0239,ENGINEERING_TRACK,FZD,ETW,233.84,234.49,UP,60kg 90UTS,17,508.9,43.7,47.7,61.9,61.9,56.839999999999996,AVERAGE,OBS,5,47.7,33.1,40.0,SAFE_RANGE,True,80.2,GOOD,160,A,MANUAL,205,False,0,0,213
TRK-0240,ENGINEERING_TRACK,ETW,PHD,343.48,344.86,UP,60kg 90UTS,12,419.4,58.8,57.8,58.9,57.5,57.92999999999999,AVERAGE,CLEAR,0,43.0,30.6,40.0,SAFE_RANGE,True,165.7,FOULED,160,A,TAMPING,48,False,0,0,293
TRK-0241,ENGINEERING_TRACK,GZB,DER,34.14,35.74,DN,52kg 72UTS,10,218.6,74.8,83.2,58.3,60.6,65.47,AVERAGE,CLEAR,0,52.6,38.4,40.0,SAFE_RANGE,True,62.7,GOOD,130,A,TAMPING,54,False,0,0,355
TRK-0242,ENGINEERING_TRACK,ETW,PHD,340.71,341.89,UP,60kg 90UTS,10,158.9,88.4,78.5,75.6,74.3,77.66999999999999,AVERAGE,CLEAR,0,46.7,36.5,40.0,SAFE_RANGE,True,61.8,GOOD,160,A,NONE,60,False,0,0,354
TRK-0243,ENGINEERING_TRACK,DER,KRJ,78.85,80.46,UP,60kg 90UTS,18,327.6,56.1,62.1,80.2,55.4,58.69,AVERAGE,CLEAR,0,50.3,32.6,40.0,SAFE_RANGE,True,41.7,GOOD,130,A,TAMPING,212,False,0,0,264
TRK-0244,ENGINEERING_TRACK,DER,KRJ,45.39,46.88,DN,52kg 72UTS,1,29.7,80.1,70.5,95.3,83.1,82.46,GOOD,CLEAR,0,54.6,41.0,40.0,SAFE_RANGE,True,77.3,GOOD,130,A,NONE,7,False,0,0,363
TRK-0245,ENGINEERING_TRACK,KRJ,ALJN,92.67,94.3,UP,60kg 90UTS,19,323.7,66.4,60.0,67.7,74.8,70.92999999999999,AVERAGE,IMR,5,35.5,22.9,40.0,SAFE_RANGE,True,82.4,GOOD,130,A,TAMPING,139,True,75,1,29
TRK-0246,ENGINEERING_TRACK,PHD,CNB,436.21,437.18,DN,60kg 90UTS,20,457.0,36.2,61.1,66.2,67.7,60.59000000000001,AVERAGE,OBS,1,43.8,27.0,40.0,SAFE_RANGE,True,111.1,SATURATED,130,A,TAMPING,349,True,60,1,22
TRK-0247,ENGINEERING_TRACK,GZB,DER,32.39,33.36,UP,52kg 72UTS,10,173.4,61.2,78.2,87.7,80.4,77.07000000000001,AVERAGE,CLEAR,0,38.8,27.7,40.0,SAFE_RANGE,True,69.9,GOOD,130,A,NONE,310,False,0,0,310
TRK-0248,ENGINEERING_TRACK,DER,KRJ,62.87,64.0,DN,52kg 72UTS,21,540.7,46.3,58.6,54.1,43.0,46.33,POOR,IMR,2,46.3,32.4,40.0,SAFE_RANGE,True,25.3,FOULED,130,A,CSM,166,True,75,1,1
TRK-0249,ENGINEERING_TRACK,NDLS,GZB,20.77,22.7,DN,60kg 90UTS,5,94.5,71.3,84.1,86.0,81.8,80.35,GOOD,CLEAR,0,42.5,28.0,40.0,SAFE_RANGE,True,117.6,SATURATED,130,A,NONE,214,True,75,0,275
TRK-0250,ENGINEERING_TRACK,FZD,ETW,278.55,279.72,UP,60kg 90UTS,3,78.9,69.1,87.3,83.9,90.3,85.11999999999999,GOOD,CLEAR,0,50.5,38.7,40.0,SAFE_RANGE,True,5.9,GOOD,160,A,NONE,120,False,0,0,344
TRK-0251,ENGINEERING_TRACK,PHD,CNB,380.67,382.34,DN,60kg 90UTS,18,453.9,66.6,85.1,68.2,57.5,63.15,AVERAGE,CLEAR,0,45.0,32.9,40.0,SAFE_RANGE,True,97.8,FOULED,130,A,TAMPING,192,False,0,0,268
TRK-0252,ENGINEERING_TRACK,PHD,CNB,424.45,425.01,DN,52kg 72UTS,18,348.7,63.4,79.1,61.6,73.0,70.55,AVERAGE,CLEAR,0,45.0,29.1,40.0,SAFE_RANGE,True,117.7,SATURATED,130,A,TAMPING,131,True,60,0,289
TRK-0253,ENGINEERING_TRACK,NDLS,GZB,10.79,11.81,UP,60kg 90UTS,15,484.6,65.7,57.1,53.7,47.0,52.42,AVERAGE,OBS,1,50.1,38.2,40.0,SAFE_RANGE,True,145.9,SATURATED,130,A,CSM,306,True,60,1,23
TRK-0254,ENGINEERING_TRACK,FZD,ETW,238.28,238.99,UP,60kg 90UTS,7,217.8,66.6,65.0,90.2,67.5,69.34,AVERAGE,CLEAR,0,47.1,32.8,40.0,SAFE_RANGE,True,107.4,SATURATED,160,A,TAMPING,91,True,60,0,296
TRK-0255,ENGINEERING_TRACK,ALJN,TDL,153.28,154.18,UP,60kg 90UTS,5,171.3,77.6,76.9,72.8,77.3,76.86999999999999,AVERAGE,CLEAR,0,55.8,38.4,40.0,MODERATE_HEAT_EXPANSION,True,178.6,FOULED,160,A,NONE,340,False,0,0,305
TRK-0256,ENGINEERING_TRACK,DER,KRJ,68.56,69.26,UP,60kg 90UTS,23,493.2,48.1,62.0,57.2,59.3,57.11999999999999,AVERAGE,OBS,2,53.2,37.8,40.0,SAFE_RANGE,True,88.1,FOULED,130,A,TAMPING,300,False,0,0,197
TRK-0257,ENGINEERING_TRACK,ALJN,TDL,179.34,180.4,UP,60kg 90UTS,21,648.7,55.3,36.8,60.8,50.7,51.24000000000001,AVERAGE,OBS,1,44.5,28.5,40.0,SAFE_RANGE,True,125.0,FOULED,160,A,TAMPING,193,False,0,1,23
TRK-0258,ENGINEERING_TRACK,ETW,PHD,353.26,354.25,UP,60kg 90UTS,25,798.6,35.3,51.5,41.4,21.2,29.07,POOR,IMR,1,50.7,37.0,40.0,SAFE_RANGE,True,119.5,SATURATED,160,A,BCM,188,True,30,1,1
TRK-0259,ENGINEERING_TRACK,PHD,CNB,389.61,391.56,UP,52kg 72UTS,16,325.9,61.4,57.9,69.2,67.4,65.42999999999999,AVERAGE,CLEAR,0,52.2,39.5,40.0,SAFE_RANGE,True,104.0,FOULED,130,A,MANUAL,294,False,0,0,313
TRK-0260,ENGINEERING_TRACK,ETW,PHD,344.36,346.2,UP,60kg 90UTS,2,34.0,91.6,80.6,93.3,79.8,83.58999999999999,GOOD,CLEAR,0,52.1,38.4,40.0,SAFE_RANGE,True,22.4,GOOD,160,A,NONE,85,False,0,0,350
TRK-0261,ENGINEERING_TRACK,ETW,PHD,326.11,328.1,DN,60kg 90UTS,7,244.4,59.6,73.4,60.7,65.9,64.87,AVERAGE,CLEAR,0,58.7,41.6,40.0,MODERATE_HEAT_EXPANSION,True,54.3,GOOD,160,A,TAMPING,145,False,0,0,276
TRK-0262,ENGINEERING_TRACK,GZB,DER,32.2,33.08,DN,60kg 90UTS,22,727.7,54.5,67.1,54.2,42.3,48.410000000000004,POOR,IMR,2,34.3,19.3,40.0,SAFE_RANGE,True,130.7,GOOD,130,A,BCM,124,True,75,1,1
TRK-0263,ENGINEERING_TRACK,GZB,DER,32.74,33.24,DN,52kg 72UTS,3,53.0,82.2,96.3,79.5,84.7,84.84,GOOD,CLEAR,0,39.3,23.9,40.0,SAFE_RANGE,True,1.7,GOOD,130,A,NONE,180,False,0,0,333
TRK-0264,ENGINEERING_TRACK,GZB,DER,35.87,37.0,UP,52kg 72UTS,16,262.7,77.2,76.4,76.2,77.6,77.25999999999999,AVERAGE,CLEAR,0,43.8,28.0,40.0,SAFE_RANGE,True,18.4,GOOD,130,A,NONE,165,False,0,0,336
TRK-0265,ENGINEERING_TRACK,TDL,FZD,223.1,223.81,UP,60kg 90UTS,21,732.0,38.5,31.7,59.1,57.7,51.4,AVERAGE,IMR,2,34.3,19.8,40.0,SAFE_RANGE,True,109.9,FOULED,160,A,TAMPING,89,True,75,1,11
TRK-0266,ENGINEERING_TRACK,TDL,FZD,220.56,222.0,UP,60kg 90UTS,14,382.5,75.9,71.2,68.3,43.2,55.05,AVERAGE,CLEAR,0,41.2,29.5,40.0,SAFE_RANGE,True,161.4,FOULED,160,A,TAMPING,76,False,0,0,288
TRK-0267,ENGINEERING_TRACK,GZB,DER,31.49,32.57,DN,60kg 90UTS,11,339.0,63.6,72.0,70.6,79.2,74.5,AVERAGE,CLEAR,0,39.6,24.4,40.0,SAFE_RANGE,True,44.7,GOOD,130,A,TAMPING,312,False,0,0,310
TRK-0268,ENGINEERING_TRACK,ALJN,TDL,190.98,192.52,DN,60kg 90UTS,7,177.5,68.8,54.7,77.9,52.9,58.760000000000005,AVERAGE,CLEAR,0,47.2,31.2,40.0,SAFE_RANGE,True,53.2,GOOD,160,A,TAMPING,32,False,0,0,296
TRK-0269,ENGINEERING_TRACK,KRJ,ALJN,106.26,106.93,DN,60kg 90UTS,21,564.5,48.2,37.7,54.6,39.0,42.27,POOR,IMR,5,51.2,41.1,40.0,SAFE_RANGE,True,65.0,FOULED,130,A,BCM,167,True,45,1,1
TRK-0270,ENGINEERING_TRACK,FZD,ETW,289.7,291.05,DN,60kg 90UTS,18,515.9,49.0,62.0,61.6,42.4,47.6,POOR,CLEAR,0,55.4,37.8,40.0,MODERATE_HEAT_EXPANSION,True,138.7,FOULED,160,A,BCM,13,False,0,0,240
TRK-0271,ENGINEERING_TRACK,GZB,DER,25.15,25.97,UP,52kg 72UTS,13,326.7,82.2,66.7,65.3,48.0,58.44000000000001,AVERAGE,CLEAR,0,48.3,34.3,40.0,SAFE_RANGE,True,74.8,GOOD,130,A,TAMPING,210,False,0,0,265
TRK-0272,ENGINEERING_TRACK,GZB,DER,32.05,33.36,UP,52kg 72UTS,9,150.0,82.7,93.8,88.6,70.1,76.83999999999999,AVERAGE,OBS,1,37.5,20.1,40.0,SAFE_RANGE,True,175.4,SATURATED,130,A,NONE,84,True,60,0,245
TRK-0273,ENGINEERING_TRACK,FZD,ETW,269.4,271.04,UP,60kg 90UTS,10,289.7,60.9,71.1,86.0,74.7,72.71000000000001,AVERAGE,CLEAR,0,53.8,37.0,40.0,SAFE_RANGE,True,10.4,GOOD,160,A,TAMPING,49,False,0,0,356
TRK-0274,ENGINEERING_TRACK,FZD,ETW,234.58,236.0,UP,60kg 90UTS,10,283.2,57.2,67.0,85.7,61.3,63.489999999999995,AVERAGE,CLEAR,0,46.5,35.1,40.0,SAFE_RANGE,True,2.3,GOOD,160,A,TAMPING,75,False,0,0,288
TRK-0275,ENGINEERING_TRACK,NDLS,GZB,3.93,5.86,DN,60kg 90UTS,6,134.6,77.7,83.9,73.4,90.7,85.69000000000001,GOOD,CLEAR,0,54.5,37.5,40.0,SAFE_RANGE,True,131.9,GOOD,130,A,NONE,65,False,0,0,353
TRK-0276,ENGINEERING_TRACK,NDLS,GZB,8.04,9.18,UP,60kg 90UTS,9,263.2,69.5,78.9,77.7,73.9,73.9,AVERAGE,CLEAR,0,43.6,33.0,40.0,SAFE_RANGE,True,81.9,GOOD,130,A,MANUAL,189,False,0,0,331
TRK-0277,ENGINEERING_TRACK,NDLS,GZB,11.99,13.34,DN,60kg 90UTS,6,120.6,65.5,81.4,82.7,75.5,74.81,AVERAGE,CLEAR,0,35.3,20.7,40.0,SAFE_RANGE,True,130.1,FOULED,130,A,TAMPING,121,False,0,0,343
TRK-0278,ENGINEERING_TRACK,PHD,CNB,357.21,359.0,UP,60kg 90UTS,8,127.4,78.1,69.7,92.7,68.4,72.9,AVERAGE,CLEAR,0,44.9,27.5,40.0,SAFE_RANGE,True,32.2,GOOD,130,A,MANUAL,23,False,0,0,360
TRK-0279,ENGINEERING_TRACK,PHD,CNB,422.86,424.43,DN,60kg 90UTS,8,171.5,92.0,69.7,72.4,63.0,70.41,AVERAGE,CLEAR,0,44.6,28.8,40.0,SAFE_RANGE,True,48.8,GOOD,130,A,TAMPING,44,False,0,0,357
TRK-0280,ENGINEERING_TRACK,TDL,FZD,210.91,212.42,UP,60kg 90UTS,6,116.8,80.1,83.2,82.1,85.9,84.09,GOOD,CLEAR,0,41.8,31.4,40.0,SAFE_RANGE,True,72.2,GOOD,160,A,NONE,243,False,0,0,322
TRK-0281,ENGINEERING_TRACK,ALJN,TDL,190.56,191.53,UP,60kg 90UTS,18,434.4,69.1,43.9,72.9,66.9,65.64000000000001,AVERAGE,CLEAR,0,39.9,27.6,40.0,SAFE_RANGE,True,141.2,FOULED,160,A,TAMPING,323,False,0,0,308
TRK-0282,ENGINEERING_TRACK,KRJ,ALJN,104.8,106.19,DN,60kg 90UTS,25,762.9,41.9,57.8,65.5,58.0,55.510000000000005,AVERAGE,OBS,5,49.8,37.8,40.0,SAFE_RANGE,True,1.1,GOOD,130,A,TAMPING,214,False,0,1,23
TRK-0283,ENGINEERING_TRACK,NDLS,GZB,5.59,6.61,UP,60kg 90UTS,11,165.3,83.6,93.7,70.5,68.5,74.24,AVERAGE,OBS,1,51.9,35.1,40.0,SAFE_RANGE,True,130.9,FOULED,130,A,TAMPING,58,False,0,0,302
TRK-0284,ENGINEERING_TRACK,KRJ,ALJN,107.9,108.76,DN,60kg 90UTS,2,68.9,75.7,83.5,90.4,81.2,81.25,GOOD,CLEAR,0,33.9,21.7,40.0,SAFE_RANGE,True,7.9,GOOD,130,A,NONE,123,False,0,0,343
TRK-0285,ENGINEERING_TRACK,PHD,CNB,390.87,392.71,DN,60kg 90UTS,24,400.8,57.4,58.9,64.5,73.9,68.16,AVERAGE,CLEAR,0,31.6,20.5,40.0,SAFE_RANGE,True,147.6,SATURATED,130,A,TAMPING,43,True,30,0,304
TRK-0286,ENGINEERING_TRACK,FZD,ETW,275.02,275.72,DN,52kg 72UTS,9,288.2,72.8,66.4,82.6,69.5,71.16,AVERAGE,OBS,1,55.2,42.1,40.0,MODERATE_HEAT_EXPANSION,True,149.7,FOULED,160,A,MANUAL,172,False,0,0,282
